Dim1,Dim1Type,TimeDimensionValue,Value,SpatialDimType,SpatialDim
BTSX,SEX,2018,317201 [248611-386604],REGION,WPR
BTSX,SEX,2018,32 [22-43],COUNTRY,BHS
BTSX,SEX,2018,33 [23-47],COUNTRY,BRN
BTSX,SEX,2018,3326 [2544-4216],COUNTRY,UZB
BTSX,SEX,2018,3349 [2648-4127],COUNTRY,FRA
BTSX,SEX,2018,335 [219-499],COUNTRY,SVK
BTSX,SEX,2018,3384 [3076-3656],COUNTRY,ITA
BTSX,SEX,2018,3399 [2751-4133],COUNTRY,DEU
BTSX,SEX,2018,344 [255-433],COUNTRY,GNQ
BTSX,SEX,2018,3497 [2810-4306],COUNTRY,POL
BTSX,SEX,2018,351 [253-469],COUNTRY,HRV
BTSX,SEX,2018,3512 [2574-4681],COUNTRY,GTM
BTSX,SEX,2018,3537 [2549-4613],COUNTRY,ECU
BTSX,SEX,2018,3559 [2957-4160],COUNTRY,ZMB
BTSX,SEX,2018,35857 [33205-38403],COUNTRY,BRA
BTSX,SEX,2018,361 [291-442],COUNTRY,SWE
BTSX,SEX,2018,3679 [2808-4566],COUNTRY,RWA
BTSX,SEX,2018,3690 [3082-4309],COUNTRY,GIN
BTSX,SEX,2018,375 [308-443],COUNTRY,SWZ
BTSX,SEX,2018,3751 [3190-4336],COUNTRY,SEN
BTSX,SEX,2018,3798 [3423-4184],COUNTRY,LKA
BTSX,SEX,2018,3924 [3160-4688],COUNTRY,SSD
BTSX,SEX,2018,3929 [3151-4730],COUNTRY,BDI
BTSX,SEX,2018,40 [30-53],COUNTRY,LUX
BTSX,SEX,2018,41008 [32994-48936],COUNTRY,NGA
BTSX,SEX,2018,41053 [37449-43617],COUNTRY,USA
BTSX,SEX,2018,4111 [3188-5033],COUNTRY,SOM
BTSX,SEX,2018,419 [289-583],COUNTRY,JAM
BTSX,SEX,2018,420 [339-508],COUNTRY,NZL
BTSX,SEX,2018,429 [343-526],COUNTRY,AUT
BTSX,SEX,2018,4359 [3586-5162],COUNTRY,MLI
BTSX,SEX,2018,4384 [3954-4796],COUNTRY,PER
BTSX,SEX,2018,4396 [3359-6051],COUNTRY,KOR
BTSX,SEX,2018,44 [40-49],COUNTRY,VUT
BTSX,SEX,2018,4429 [3311-5736],COUNTRY,UKR
BTSX,SEX,2018,4561 [3860-5256],COUNTRY,NPL
BTSX,SEX,2018,4648 [4112-5089],COUNTRY,JPN
BTSX,SEX,2018,473 [358-610],COUNTRY,GEO
BTSX,SEX,2018,473 [433-511],COUNTRY,BIH
BTSX,SEX,2018,4740 [3634-5854],COUNTRY,TCD
BTSX,SEX,2018,49 [33-70],COUNTRY,MNE
BTSX,SEX,2018,49 [35-65],COUNTRY,LCA
BTSX,SEX,2018,493139 [394185-597093],WORLDBANKINCOMEGROUP,WB_UMI
BTSX,SEX,2018,494664 [376977-595849],WORLDBANKINCOMEGROUP,WB_LMI
BTSX,SEX,2018,504 [415-592],COUNTRY,GAB
BTSX,SEX,2018,5295 [4578-6017],COUNTRY,AFG
BTSX,SEX,2018,544 [424-667],COUNTRY,URY
BTSX,SEX,2018,5682 [3595-8403],COUNTRY,DOM
BTSX,SEX,2018,5758 [4549-6978],COUNTRY,NER
BTSX,SEX,2018,58 [46-74],COUNTRY,STP
BTSX,SEX,2018,580 [421-776],COUNTRY,PAN
BTSX,SEX,2018,580 [505-655],COUNTRY,BWA
BTSX,SEX,2018,5867 [4782-6961],COUNTRY,ZWE
BTSX,SEX,2018,5985 [4972-7007],COUNTRY,CIV
BTSX,SEX,2018,6009 [4940-7085],COUNTRY,MWI
BTSX,SEX,2018,602 [500-705],COUNTRY,GNB
BTSX,SEX,2018,602 [570-635],COUNTRY,ARM
BTSX,SEX,2018,6021 [4942-7220],COUNTRY,ARG
BTSX,SEX,2018,6091 [4797-7404],COUNTRY,BFA
BTSX,SEX,2018,6148 [5297-6999],COUNTRY,PRK
BTSX,SEX,2018,623 [502-761],COUNTRY,BEL
BTSX,SEX,2018,629 [448-857],COUNTRY,BGR
BTSX,SEX,2018,6369 [5635-7108],COUNTRY,MAR
BTSX,SEX,2018,65 [47-87],COUNTRY,CYP
BTSX,SEX,2018,657 [455-911],COUNTRY,SRB
BTSX,SEX,2018,657 [578-738],COUNTRY,OMN
BTSX,SEX,2018,662 [626-698],COUNTRY,MNG
BTSX,SEX,2018,664 [535-795],COUNTRY,GMB
BTSX,SEX,2018,667 [570-768],COUNTRY,LSO
BTSX,SEX,2018,672 [502-864],COUNTRY,KWT
BTSX,SEX,2018,676 [515-869],COUNTRY,CZE
BTSX,SEX,2018,6882 [6153-7582],COUNTRY,TUR
BTSX,SEX,2018,699 [555-865],COUNTRY,NLD
BTSX,SEX,2018,7153 [6312-7995],COUNTRY,MYS
BTSX,SEX,2018,71784 [59201-86733],REGION,EUR
BTSX,SEX,2018,721 [537-940],COUNTRY,CRI
BTSX,SEX,2018,7528 [6504-8586],COUNTRY,GHA
BTSX,SEX,2018,7545 [6025-9107],COUNTRY,CMR
BTSX,SEX,2018,76 [53-105],COUNTRY,EST
BTSX,SEX,2018,7625 [6336-8939],COUNTRY,MDG
BTSX,SEX,2018,786 [565-1076],COUNTRY,BLR
BTSX,SEX,2018,789 [612-999],COUNTRY,HUN
BTSX,SEX,2018,8 [6-11],COUNTRY,VCT
BTSX,SEX,2018,8009 [6140-9875],COUNTRY,AGO
BTSX,SEX,2018,804 [502-1254],COUNTRY,AZE
BTSX,SEX,2018,808 [651-986],COUNTRY,KGZ
BTSX,SEX,2018,8092 [6689-9494],COUNTRY,YEM
BTSX,SEX,2018,8105 [5769-10844],COUNTRY,COL
BTSX,SEX,2018,828 [613-1117],COUNTRY,TKM
BTSX,SEX,2018,834 [696-971],COUNTRY,NAM
BTSX,SEX,2018,86 [65-110],COUNTRY,BLZ
BTSX,SEX,2018,871 [712-1053],COUNTRY,GRC
BTSX,SEX,2018,8849 [7873-9822],COUNTRY,DZA
BTSX,SEX,2018,8878 [7310-10552],COUNTRY,MOZ
BTSX,SEX,2018,89 [61-125],COUNTRY,BHR
BTSX,SEX,2018,9 [6-12],COUNTRY,GRD
BTSX,SEX,2018,9 [6-13],COUNTRY,MDV
BTSX,SEX,2018,90 [61-127],COUNTRY,SUR
BTSX,SEX,2018,922 [725-1132],COUNTRY,PRT
BTSX,SEX,2018,94 [66-130],COUNTRY,SVN
BTSX,SEX,2018,99451 [85809-113520],WORLDBANKINCOMEGROUP,WB_HI
BTSX,SEX,2018,997 [749-1272],COUNTRY,CUB
BTSX,SEX,2019,0 [0-0],COUNTRY,ATG
BTSX,SEX,2019,0 [0-0],COUNTRY,FSM
BTSX,SEX,2019,100446 [86263-115452],WORLDBANKINCOMEGROUP,WB_HI
BTSX,SEX,2019,1007 [718-1352],COUNTRY,CUB
BTSX,SEX,2019,10141 [5527-15635],COUNTRY,EGY
BTSX,SEX,2019,105 [72-149],COUNTRY,SVN
BTSX,SEX,2019,107 [71-153],COUNTRY,MKD
BTSX,SEX,2019,10726 [9176-12312],COUNTRY,IRQ
BTSX,SEX,2019,11 [8-15],COUNTRY,SYC
BTSX,SEX,2019,11004 [9228-12776],COUNTRY,MMR
BTSX,SEX,2019,1105 [946-1256],COUNTRY,PNG
BTSX,SEX,2019,1109 [985-1232],COUNTRY,NIC
BTSX,SEX,2019,111 [101-122],COUNTRY,SLB
BTSX,SEX,2019,11127 [7385-15663],COUNTRY,VEN
BTSX,SEX,2019,1127 [765-1660],COUNTRY,LBN
BTSX,SEX,2019,114 [103-129],COUNTRY,NOR
BTSX,SEX,2019,11459 [9809-13140],COUNTRY,SDN
BTSX,SEX,2019,1158 [972-1341],COUNTRY,MRT
BTSX,SEX,2019,120 [74-183],COUNTRY,FJI
BTSX,SEX,2019,121 [92-157],COUNTRY,SGP
BTSX,SEX,2019,123 [107-140],COUNTRY,BTN
BTSX,SEX,2019,12317 [10943-13686],COUNTRY,SAU
BTSX,SEX,2019,1245 [984-1535],COUNTRY,AUS
BTSX,SEX,2019,126958 [103682-152610],REGION,EMR
BTSX,SEX,2019,1281 [1085-1481],COUNTRY,LAO
BTSX,SEX,2019,1282150 [1008400-1554236],REGION,GLOBAL
BTSX,SEX,2019,130 [85-188],COUNTRY,TTO
BTSX,SEX,2019,13012 [10256-15840],COUNTRY,UGA
BTSX,SEX,2019,13014 [8928-16873],COUNTRY,ZAF
BTSX,SEX,2019,13017 [9262-16940],COUNTRY,PHL
BTSX,SEX,2019,1326 [1086-1573],COUNTRY,ERI
BTSX,SEX,2019,1347 [837-2046],COUNTRY,SLV
BTSX,SEX,2019,1444 [668-3118],COUNTRY,LBY
BTSX,SEX,2019,1461 [1352-1567],COUNTRY,TJK
BTSX,SEX,2019,147 [128-165],COUNTRY,CPV
BTSX,SEX,2019,14883 [12768-17132],COUNTRY,KEN
BTSX,SEX,2019,153 [114-198],COUNTRY,IRL
BTSX,SEX,2019,154 [106-216],COUNTRY,LVA
BTSX,SEX,2019,154 [134-174],COUNTRY,TLS
BTSX,SEX,2019,154780 [128107-184289],REGION,AMR
BTSX,SEX,2019,155 [113-208],COUNTRY,MUS
BTSX,SEX,2019,1552 [974-2205],COUNTRY,PRY
BTSX,SEX,2019,1572 [1423-1717],COUNTRY,HND
BTSX,SEX,2019,1598 [1263-1942],COUNTRY,COG
BTSX,SEX,2019,16303 [12998-20049],COUNTRY,MEX
BTSX,SEX,2019,1717 [1441-2007],COUNTRY,JOR
BTSX,SEX,2019,175 [114-250],COUNTRY,GUY
BTSX,SEX,2019,17507 [14158-21812],COUNTRY,RUS
BTSX,SEX,2019,17803 [14787-21301],COUNTRY,IRN
BTSX,SEX,2019,1790 [1415-2180],COUNTRY,CAF
BTSX,SEX,2019,18 [13-24],COUNTRY,MLT
BTSX,SEX,2019,18054 [14526-21728],COUNTRY,TZA
BTSX,SEX,2019,1829 [1446-2249],COUNTRY,ESP
BTSX,SEX,2019,189462 [153114-226410],WORLDBANKINCOMEGROUP,WB_LI
BTSX,SEX,2019,1920 [1507-2354],COUNTRY,LBR
BTSX,SEX,2019,1928 [1732-2131],COUNTRY,TUN
BTSX,SEX,2019,193 [145-248],COUNTRY,CHE
BTSX,SEX,2019,1992 [1482-2627],COUNTRY,ROU
BTSX,SEX,2019,1998 [1534-2540],COUNTRY,CAN
BTSX,SEX,2019,2 [1-4],COUNTRY,KIR
BTSX,SEX,2019,206 [144-281],COUNTRY,QAT
BTSX,SEX,2019,2115 [1708-2519],COUNTRY,HTI
BTSX,SEX,2019,212596 [146060-266874],COUNTRY,IND
BTSX,SEX,2019,213 [165-270],COUNTRY,DNK
BTSX,SEX,2019,215 [164-276],COUNTRY,FIN
BTSX,SEX,2019,2169 [2023-2306],COUNTRY,GBR
BTSX,SEX,2019,22428 [20273-24498],COUNTRY,THA
BTSX,SEX,2019,225 [161-305],COUNTRY,LTU
BTSX,SEX,2019,226 [190-262],COUNTRY,COM
BTSX,SEX,2019,229 [198-260],COUNTRY,DJI
BTSX,SEX,2019,23 [15-33],COUNTRY,BRB
BTSX,SEX,2019,2316 [1886-2751],COUNTRY,TGO
BTSX,SEX,2019,2352 [1765-3008],COUNTRY,KAZ
BTSX,SEX,2019,2430 [2202-2658],COUNTRY,BOL
BTSX,SEX,2019,25 [19-33],COUNTRY,LUX
BTSX,SEX,2019,25023 [20799-29185],COUNTRY,BGD
BTSX,SEX,2019,250272 [190497-311374],COUNTRY,CHN
BTSX,SEX,2019,2550 [2060-3025],COUNTRY,SYR
BTSX,SEX,2019,2581 [2073-3091],COUNTRY,SLE
BTSX,SEX,2019,26 [25-41],COUNTRY,WSM
BTSX,SEX,2019,28170 [23628-32523],COUNTRY,PAK
BTSX,SEX,2019,2826 [2283-3427],COUNTRY,CHL
BTSX,SEX,2019,293 [223-378],COUNTRY,MDA
BTSX,SEX,2019,29475 [26249-32666],COUNTRY,VNM
BTSX,SEX,2019,297087 [238813-356057],REGION,AFR
BTSX,SEX,2019,30 [21-42],COUNTRY,BHS
BTSX,SEX,2019,30256 [24147-36565],COUNTRY,COD
BTSX,SEX,2019,30668 [26284-34977],COUNTRY,IDN
BTSX,SEX,2019,315 [253-389],COUNTRY,SWE
BTSX,SEX,2019,31564 [24797-38264],COUNTRY,ETH
BTSX,SEX,2019,3160 [2523-3887],COUNTRY,DEU
BTSX,SEX,2019,3162 [2614-3712],COUNTRY,BEN
BTSX,SEX,2019,317069 [235964-385698],REGION,SEAR
BTSX,SEX,2019,317393 [246835-389964],REGION,WPR
BTSX,SEX,2019,32 [22-46],COUNTRY,BRN
BTSX,SEX,2019,3221 [2913-3491],COUNTRY,ITA
BTSX,SEX,2019,3223 [2760-3678],COUNTRY,KHM
BTSX,SEX,2019,328 [231-451],COUNTRY,HRV
BTSX,SEX,2019,331 [210-502],COUNTRY,SVK
BTSX,SEX,2019,333 [261-416],COUNTRY,ISR
BTSX,SEX,2019,3339 [2607-4158],COUNTRY,FRA
BTSX,SEX,2019,337 [311-362],COUNTRY,ALB
BTSX,SEX,2019,33871 [30948-36610],COUNTRY,BRA
BTSX,SEX,2019,34 [21-53],COUNTRY,TON
BTSX,SEX,2019,3490 [2434-4728],COUNTRY,ECU
BTSX,SEX,2019,3555 [2781-4534],COUNTRY,POL
BTSX,SEX,2019,3654 [3039-4268],COUNTRY,ZMB
BTSX,SEX,2019,368 [274-463],COUNTRY,GNQ
BTSX,SEX,2019,3718 [2828-4615],COUNTRY,RWA
BTSX,SEX,2019,3788 [3169-4421],COUNTRY,GIN
BTSX,SEX,2019,3832 [3266-4430],COUNTRY,SEN
BTSX,SEX,2019,384 [316-454],COUNTRY,SWZ
BTSX,SEX,2019,3853 [2855-5034],COUNTRY,UZB
BTSX,SEX,2019,4026 [2840-5517],COUNTRY,GTM
BTSX,SEX,2019,4063 [3273-4854],COUNTRY,SSD
BTSX,SEX,2019,4089 [3278-4931],COUNTRY,BDI
BTSX,SEX,2019,41693 [33520-49752],COUNTRY,NGA
BTSX,SEX,2019,41694 [38130-44412],COUNTRY,USA
BTSX,SEX,2019,4200 [3787-4625],COUNTRY,LKA
BTSX,SEX,2019,4231 [3283-5179],COUNTRY,SOM
BTSX,SEX,2019,436 [343-543],COUNTRY,AUT
BTSX,SEX,2019,4399 [3301-6084],COUNTRY,KOR
BTSX,SEX,2019,4414 [3966-4839],COUNTRY,PER
BTSX,SEX,2019,444 [303-623],COUNTRY,JAM
BTSX,SEX,2019,446 [410-480],COUNTRY,BIH
BTSX,SEX,2019,4465 [3679-5289],COUNTRY,MLI
BTSX,SEX,2019,4487 [3250-6038],COUNTRY,UKR
BTSX,SEX,2019,45 [40-50],COUNTRY,VUT
BTSX,SEX,2019,4566 [4017-5009],COUNTRY,JPN
BTSX,SEX,2019,458 [368-556],COUNTRY,NZL
BTSX,SEX,2019,4654 [3936-5367],COUNTRY,NPL
BTSX,SEX,2019,48 [32-69],COUNTRY,MNE
BTSX,SEX,2019,488294 [384355-599579],WORLDBANKINCOMEGROUP,WB_UMI
BTSX,SEX,2019,496 [364-654],COUNTRY,GEO
BTSX,SEX,2019,503948 [384669-612795],WORLDBANKINCOMEGROUP,WB_LMI
BTSX,SEX,2019,512 [394-633],COUNTRY,URY
BTSX,SEX,2019,5171 [3931-6425],COUNTRY,TCD
BTSX,SEX,2019,518 [425-611],COUNTRY,GAB
BTSX,SEX,2019,527 [465-590],COUNTRY,OMN
BTSX,SEX,2019,55 [39-74],COUNTRY,LCA
BTSX,SEX,2019,5573 [4989-6132],COUNTRY,TUR
BTSX,SEX,2019,59 [41-84],COUNTRY,EST
BTSX,SEX,2019,590 [561-621],COUNTRY,ARM
BTSX,SEX,2019,591 [409-823],COUNTRY,PAN
BTSX,SEX,2019,5946 [4699-7206],COUNTRY,NER
BTSX,SEX,2019,60 [48-76],COUNTRY,STP
BTSX,SEX,2019,6033 [5227-6846],COUNTRY,AFG
BTSX,SEX,2019,6037 [4899-7188],COUNTRY,ZWE
BTSX,SEX,2019,608 [531-687],COUNTRY,BWA
BTSX,SEX,2019,6185 [5477-6899],COUNTRY,MAR
BTSX,SEX,2019,619 [517-722],COUNTRY,GNB
BTSX,SEX,2019,6202 [5150-7265],COUNTRY,CIV
BTSX,SEX,2019,6210 [5350-7070],COUNTRY,PRK
BTSX,SEX,2019,6221 [5121-7329],COUNTRY,MWI
BTSX,SEX,2019,6298 [5089-7633],COUNTRY,ARG
BTSX,SEX,2019,6303 [4947-7682],COUNTRY,BFA
BTSX,SEX,2019,636 [460-857],COUNTRY,CZE
BTSX,SEX,2019,647 [449-905],COUNTRY,BGR
BTSX,SEX,2019,649 [471-858],COUNTRY,KWT
BTSX,SEX,2019,655 [440-935],COUNTRY,SRB
BTSX,SEX,2019,666 [531-821],COUNTRY,BEL
BTSX,SEX,2019,676 [416-1066],COUNTRY,AZE
BTSX,SEX,2019,678 [581-782],COUNTRY,LSO
BTSX,SEX,2019,679 [641-715],COUNTRY,MNG
BTSX,SEX,2019,681 [535-850],COUNTRY,NLD
BTSX,SEX,2019,68863 [55000-85619],REGION,EUR
BTSX,SEX,2019,69 [49-93],COUNTRY,CYP
BTSX,SEX,2019,6937 [4289-10475],COUNTRY,DOM
BTSX,SEX,2019,695 [562-831],COUNTRY,GMB
BTSX,SEX,2019,7 [5-9],COUNTRY,ISL
BTSX,SEX,2019,7181 [6350-8015],COUNTRY,MYS
BTSX,SEX,2019,722 [505-1016],COUNTRY,BLR
BTSX,SEX,2019,746 [536-1006],COUNTRY,CRI
BTSX,SEX,2019,750 [554-998],COUNTRY,HUN
BTSX,SEX,2019,7765 [5310-10731],COUNTRY,COL
BTSX,SEX,2019,7808 [6746-8914],COUNTRY,GHA
BTSX,SEX,2019,7810 [6218-9458],COUNTRY,CMR
BTSX,SEX,2019,7880 [6551-9242],COUNTRY,MDG
BTSX,SEX,2019,8 [6-11],COUNTRY,VCT
BTSX,SEX,2019,800 [558-1148],COUNTRY,TKM
BTSX,SEX,2019,812 [634-1024],COUNTRY,KGZ
BTSX,SEX,2019,8317 [6318-10312],COUNTRY,AGO
BTSX,SEX,2019,838 [649-1042],COUNTRY,PRT
BTSX,SEX,2019,85 [57-121],COUNTRY,BHR
BTSX,SEX,2019,8561 [7075-10046],COUNTRY,YEM
BTSX,SEX,2019,868 [722-1014],COUNTRY,NAM
BTSX,SEX,2019,870 [700-1062],COUNTRY,GRC
BTSX,SEX,2019,870 [748-989],COUNTRY,ARE
BTSX,SEX,2019,88 [65-114],COUNTRY,BLZ
BTSX,SEX,2019,89 [59-127],COUNTRY,SUR
BTSX,SEX,2019,8996 [8001-9988],COUNTRY,DZA
BTSX,SEX,2019,9 [6-12],COUNTRY,GRD
BTSX,SEX,2019,9 [6-13],COUNTRY,MDV
BTSX,SEX,2019,9117 [7527-10850],COUNTRY,MOZ
FMLE,SEX,2000,0 [0-1],COUNTRY,VCT
FMLE,SEX,2000,1 [1-2],COUNTRY,ATG
FMLE,SEX,2000,1 [1-2],COUNTRY,GRD
FMLE,SEX,2000,1 [1-2],COUNTRY,KIR
FMLE,SEX,2000,100 [80-120],COUNTRY,GMB
FMLE,SEX,2000,102 [83-123],COUNTRY,ISR
FMLE,SEX,2000,102279 [83622-121608],WORLDBANKINCOMEGROUP,WB_LMI
FMLE,SEX,2000,1033 [895-1171],COUNTRY,MAR
FMLE,SEX,2000,105 [90-119],COUNTRY,BWA
FMLE,SEX,2000,1050 [873-1227],COUNTRY,CIV
FMLE,SEX,2000,1073 [1011-1128],COUNTRY,GBR
FMLE,SEX,2000,10824 [10452-11188],COUNTRY,RUS
FMLE,SEX,2000,1089 [967-1211],COUNTRY,MYS
FMLE,SEX,2000,11 [7-15],COUNTRY,BRN
FMLE,SEX,2000,11 [9-14],COUNTRY,ISL
FMLE,SEX,2000,112 [92-135],COUNTRY,IRL
FMLE,SEX,2000,1134 [955-1314],COUNTRY,NPL
FMLE,SEX,2000,114 [87-149],COUNTRY,GEO
FMLE,SEX,2000,1148 [926-1370],COUNTRY,MLI
FMLE,SEX,2000,11485 [9130-13840],COUNTRY,NGA
FMLE,SEX,2000,1167 [1060-1273],COUNTRY,PER
FMLE,SEX,2000,117 [97-137],COUNTRY,LSO
FMLE,SEX,2000,1185 [940-1430],COUNTRY,BFA
FMLE,SEX,2000,1219 [949-1490],COUNTRY,NER
FMLE,SEX,2000,1287 [1111-1480],COUNTRY,VEN
FMLE,SEX,2000,13 [10-17],COUNTRY,BLZ
FMLE,SEX,2000,130 [97-170],COUNTRY,PRY
FMLE,SEX,2000,131 [106-160],COUNTRY,CRI
FMLE,SEX,2000,131 [106-160],COUNTRY,MDA
FMLE,SEX,2000,135 [109-161],COUNTRY,GNB
FMLE,SEX,2000,135 [109-164],COUNTRY,HRV
FMLE,SEX,2000,1353 [1074-1633],COUNTRY,YEM
FMLE,SEX,2000,136760 [119509-155881],WORLDBANKINCOMEGROUP,WB_UMI
FMLE,SEX,2000,1373 [1184-1562],COUNTRY,PRK
FMLE,SEX,2000,138 [112-169],COUNTRY,URY
FMLE,SEX,2000,139 [113-169],COUNTRY,FIN
FMLE,SEX,2000,139 [124-155],COUNTRY,LKA
FMLE,SEX,2000,140 [124-156],COUNTRY,ARM
FMLE,SEX,2000,142 [105-188],COUNTRY,AZE
FMLE,SEX,2000,143 [129-157],COUNTRY,NIC
FMLE,SEX,2000,14311 [13662-14880],COUNTRY,USA
FMLE,SEX,2000,1452 [1177-1728],COUNTRY,MDG
FMLE,SEX,2000,1483 [1294-1683],COUNTRY,ESP
FMLE,SEX,2000,150 [121-183],COUNTRY,KGZ
FMLE,SEX,2000,1509 [1270-1748],COUNTRY,IRQ
FMLE,SEX,2000,153 [116-196],COUNTRY,GTM
FMLE,SEX,2000,153 [128-180],COUNTRY,SWE
FMLE,SEX,2000,1530 [1290-1769],COUNTRY,GHA
FMLE,SEX,2000,156 [133-182],COUNTRY,NZL
FMLE,SEX,2000,1578 [1359-1815],COUNTRY,UKR
FMLE,SEX,2000,1586 [1473-1694],COUNTRY,POL
FMLE,SEX,2000,1623 [1420-1826],COUNTRY,TUR
FMLE,SEX,2000,164 [136-197],COUNTRY,DNK
FMLE,SEX,2000,1668 [1425-1936],COUNTRY,COL
FMLE,SEX,2000,169 [137-207],COUNTRY,SVK
FMLE,SEX,2000,169 [141-201],COUNTRY,LVA
FMLE,SEX,2000,169 [149-196],COUNTRY,LBN
FMLE,SEX,2000,17 [14-22],COUNTRY,LUX
FMLE,SEX,2000,17 [15-19],COUNTRY,SLB
FMLE,SEX,2000,170 [137-207],COUNTRY,CHE
FMLE,SEX,2000,170 [151-189],COUNTRY,TKM
FMLE,SEX,2000,173 [143-206],COUNTRY,LTU
FMLE,SEX,2000,18 [13-24],COUNTRY,BHR
FMLE,SEX,2000,18 [13-24],COUNTRY,BHS
FMLE,SEX,2000,181 [146-216],COUNTRY,ERI
FMLE,SEX,2000,1825 [1446-2203],COUNTRY,MOZ
FMLE,SEX,2000,1837 [1484-2191],COUNTRY,AGO
FMLE,SEX,2000,1896 [1764-2021],COUNTRY,ITA
FMLE,SEX,2000,19 [13-27],COUNTRY,QAT
FMLE,SEX,2000,1944 [1476-2412],COUNTRY,UGA
FMLE,SEX,2000,195 [177-212],COUNTRY,BIH
FMLE,SEX,2000,2 [1-2],COUNTRY,MDV
FMLE,SEX,2000,2 [1-3],COUNTRY,SYC
FMLE,SEX,2000,2051 [1787-2334],COUNTRY,FRA
FMLE,SEX,2000,2082 [1836-2327],COUNTRY,DZA
FMLE,SEX,2000,21 [15-29],COUNTRY,CYP
FMLE,SEX,2000,2171 [1892-2479],COUNTRY,PHL
FMLE,SEX,2000,22 [14-31],COUNTRY,FJI
FMLE,SEX,2000,220 [173-274],COUNTRY,SRB
FMLE,SEX,2000,2207 [1937-2491],COUNTRY,DEU
FMLE,SEX,2000,2225 [1839-2612],COUNTRY,KEN
FMLE,SEX,2000,2250 [1864-2637],COUNTRY,SDN
FMLE,SEX,2000,2268 [1381-3330],COUNTRY,EGY
FMLE,SEX,2000,23 [16-33],COUNTRY,MNE
FMLE,SEX,2000,235 [196-274],COUNTRY,LAO
FMLE,SEX,2000,239 [209-269],COUNTRY,PNG
FMLE,SEX,2000,24 [21-27],COUNTRY,BTN
FMLE,SEX,2000,25 [21-29],COUNTRY,CPV
FMLE,SEX,2000,252 [212-295],COUNTRY,AUT
FMLE,SEX,2000,267 [218-322],COUNTRY,BGR
FMLE,SEX,2000,27 [19-37],COUNTRY,SUR
FMLE,SEX,2000,27209 [22155-32620],REGION,EMR
FMLE,SEX,2000,273 [142-525],COUNTRY,LBY
FMLE,SEX,2000,273 [238-309],COUNTRY,TJK
FMLE,SEX,2000,29 [23-37],COUNTRY,MUS
FMLE,SEX,2000,295 [243-348],COUNTRY,MRT
FMLE,SEX,2000,2991 [2782-3207],COUNTRY,MEX
FMLE,SEX,2000,3 [2-5],COUNTRY,TON
FMLE,SEX,2000,3052 [2460-3643],COUNTRY,TZA
FMLE,SEX,2000,3092 [2282-3903],COUNTRY,BGD
FMLE,SEX,2000,3138 [2522-3754],COUNTRY,MMR
FMLE,SEX,2000,317 [267-373],COUNTRY,NLD
FMLE,SEX,2000,317009 [269496-367029],REGION,GLOBAL
FMLE,SEX,2000,32980 [29761-36390],REGION,EUR
FMLE,SEX,2000,333 [281-386],COUNTRY,COG
FMLE,SEX,2000,334 [282-392],COUNTRY,HUN
FMLE,SEX,2000,34 [25-44],COUNTRY,MKD
FMLE,SEX,2000,340 [272-409],COUNTRY,LBR
FMLE,SEX,2000,3411 [2921-3930],COUNTRY,KOR
FMLE,SEX,2000,34562 [31592-37641],REGION,AMR
FMLE,SEX,2000,36121 [28537-43705],WORLDBANKINCOMEGROUP,WB_LI
FMLE,SEX,2000,369 [300-439],COUNTRY,JOR
FMLE,SEX,2000,37 [26-51],COUNTRY,GUY
FMLE,SEX,2000,375 [338-412],COUNTRY,HND
FMLE,SEX,2000,380 [336-424],COUNTRY,BOL
FMLE,SEX,2000,384 [325-449],COUNTRY,CUB
FMLE,SEX,2000,396 [317-483],COUNTRY,ECU
FMLE,SEX,2000,396 [319-487],COUNTRY,SLV
FMLE,SEX,2000,396 [335-463],COUNTRY,CZE
FMLE,SEX,2000,4 [3-5],COUNTRY,MLT
FMLE,SEX,2000,408 [347-475],COUNTRY,PRT
FMLE,SEX,2000,417 [347-488],COUNTRY,ZWE
FMLE,SEX,2000,41850 [37827-45835],WORLDBANKINCOMEGROUP,WB_HI
FMLE,SEX,2000,420 [333-507],COUNTRY,SSD
FMLE,SEX,2000,42217 [34683-50162],COUNTRY,IND
FMLE,SEX,2000,424 [322-526],COUNTRY,CAF
FMLE,SEX,2000,4270 [3761-4779],COUNTRY,VNM
FMLE,SEX,2000,43 [33-55],COUNTRY,TTO
FMLE,SEX,2000,4389 [3907-4920],COUNTRY,IRN
FMLE,SEX,2000,446 [378-520],COUNTRY,BLR
FMLE,SEX,2000,45 [38-52],COUNTRY,TLS
FMLE,SEX,2000,454 [336-599],COUNTRY,DOM
FMLE,SEX,2000,46 [35-58],COUNTRY,SGP
FMLE,SEX,2000,461 [398-529],COUNTRY,BEL
FMLE,SEX,2000,4816 [4383-5105],COUNTRY,JPN
FMLE,SEX,2000,494 [428-565],COUNTRY,GRC
FMLE,SEX,2000,497 [416-579],COUNTRY,HTI
FMLE,SEX,2000,5 [2-12],COUNTRY,STP
FMLE,SEX,2000,5 [3-8],COUNTRY,FSM
FMLE,SEX,2000,5 [4-7],COUNTRY,BRB
FMLE,SEX,2000,505 [409-601],COUNTRY,TGO
FMLE,SEX,2000,51 [41-62],COUNTRY,GNQ
FMLE,SEX,2000,51 [42-60],COUNTRY,COM
FMLE,SEX,2000,523 [417-631],COUNTRY,SLE
FMLE,SEX,2000,523 [432-627],COUNTRY,UZB
